,id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Email_Interaction,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Day,Purchase,Time_of_Day,Device_Type,Payment_Method,Referral_Source,PM_RS_Combo,Session_ID,Campaign_Period
140,141,24.308592452585774,0.0,5.0,862.19,2.0,4.0,4.0,1.0,6.12,1.19894763639919,0.0,-0.700112214610025,36.0,0.0,evening,mobile,bank,direct,bank:direct,s0000210,true
141,142,30.0,1.0,2.0,345.587,42.0,3.0,7.0,0.0,5.22,0.712263486932534,1.0,0.34263651353554,27.0,0.0,afternoon,mobile,bank,email,bank:email,s0000211,true
142,143,37.0,1.0,3.0,489.1,38.0,2.0,6.0,0.0,1.93,1.25994670769247,2.0,0.892163213179985,54.0,0.0,evening,tablet,credit,,credit:email,s0000212,false
143,144,56.0,1.0,1.0,545.653,41.0,1.0,0.0,0.0,0.27,2.1069590522059,3.0,-0.892054469127585,21.0,1.0,morning,mobile,,ads,cash:ads,s0000213,false
144,145,34.0,1.0,4.0,358.269,29.0,1.0,1.0,1.0,0.88,1.9442898674305,5.0,0.869543600088162,24.0,1.0,evening,tablet,paypal,,paypal:direct,s0000215,false
145,146,64.0,0.0,1.0,387.007,16.0,2.0,0.0,0.0,7.71,0.56937321388027,6.0,0.471296048433625,18.0,1.0,afternoon,desktop,credit,social_media,credit:social_media,s0000216,false
146,147,22.0,1.0,1.0,742.325,1.0,4.0,4.0,0.0,11.14,1.29486344731112,2.0,-0.389025272741624,8.0,0.0,evening,mobile,bank,direct,bank:direct,s0000219,false
147,148,51.0,1.0,4.0,901.156,24.0,4.0,0.0,0.0,6.14,1.78791957068808,3.0,-0.199904287119471,26.0,1.0,afternoon,tablet,cash,ads,cash:ads,s0000220,true
148,149,25.0,1.0,5.0,716.244,35.0,0.0,6.0,0.0,6.22,3.86983631648403,5.0,0.867110163190787,4.0,0.0,morning,desktop,credit,email,credit:email,s0000222,false
149,150,35.0,0.0,2.0,427.65,15.0,4.0,0.0,0.0,4.44,0.408143685799459,6.0,-0.98077769248955,28.0,0.0,morning,,bank,direct,bank:direct,s0000223,true
150,151,31.0,0.0,3.0,71.171,17.0,3.0,5.0,1.0,8.93,1.69062519319616,0.0,-0.725906725997905,38.0,1.0,evening,tablet,,search_engine,credit:search_engine,s0000224,true
151,152,24.273406132573523,0.0,0.0,392.316,3.0,2.0,2.0,0.0,4.95,4.741072343157,3.4596128186678814,0.194566261546675,52.0,0.0,morning,tablet,paypal,email,paypal:email,s0000225,false
152,153,20.0,0.0,2.0,221.499,27.0,2.0,4.0,1.0,7.86,0.143340757538244,2.0,-0.257921807347808,33.0,0.0,evening,desktop,credit,email,credit:email,s0000226,true
153,154,55.0,0.0,4.0,398.466,30.0,2.0,6.0,0.0,10.74,1.57252410451789,3.0,-0.145334867174406,66.0,0.0,afternoon,desktop,cash,direct,cash:direct,s0000227,false
154,155,43.70796054514397,1.0,4.0,747.82,37.0,3.0,1.0,1.0,13.46,0.0,4.0,-0.647920387076969,61.0,1.0,morning,desktop,credit,direct,credit:direct,s0000228,
155,156,25.0,0.0,2.0,954.009,21.0,0.0,3.0,0.0,7.75,0.707728613890379,5.0,0.395465959317214,36.0,0.0,afternoon,mobile,bank,email,bank:email,s0000229,true
156,157,24.52934813441751,1.0,4.0,7.605,13.0,3.0,2.0,0.0,6.79,2.72611636893413,0.0,0.410041898781764,27.0,1.0,,mobile,cash,search_engine,cash:search_engine,s0000231,true
157,158,19.0,0.0,6.0,725.043,44.0,1.0,9.0,0.0,3.16,0.986347240682025,1.0,0.531641800290066,57.0,0.0,evening,,bank,direct,bank:direct,s0000232,false
158,159,35.09717043807006,1.0,2.0,379.316,22.0,3.0,4.0,0.0,4.11,1.36680030549507,2.0,0.79441114479499,60.0,0.0,morning,desktop,cash,email,cash:email,s0000233,false
159,160,31.0,0.0,3.0,298.391,28.0,0.0,7.0,1.0,6.65,4.3592576139094,3.0,-0.763886735222026,2.0,0.0,evening,mobile,cash,search_engine,cash:search_engine,s0000234,false
160,161,57.0,1.0,1.0,34.462,45.0,1.0,2.0,0.0,2.72,5.78482987534884,6.0,0.941494352810233,63.0,1.0,morning,mobile,cash,social_media,cash:social_media,,false
161,162,18.0,1.0,5.0,449.166,36.0,2.0,2.0,1.0,0.0,1.17740878936473,0.0,-0.178119010603638,33.0,1.0,morning,tablet,cash,email,,s0000238,true
162,163,23.0,1.0,2.0,573.189,27.0,0.0,1.0,0.0,4.43,2.2060636509745,3.0,0.41496724112152,18.0,0.0,morning,mobile,,ads,cash:ads,s0000241,false
163,164,52.0,1.0,5.0,937.24,20.0,2.0,3.0,1.0,4.53,3.15653625669866,4.0,0.973068033864564,34.0,0.0,afternoon,mobile,paypal,search_engine,paypal:direct,s0000242,true
164,165,65.0,1.0,3.0,234.109,32.0,2.0,4.0,0.0,1.17,3.83415960247404,5.0,0.425654393954318,63.0,0.0,,mobile,bank,ads,bank:ads,s0000243,false
165,166,18.0,1.0,2.0,588.079,40.0,1.0,0.0,1.0,10.44,0.31420454588125,6.0,0.950589424492659,13.0,1.0,morning,mobile,,email,credit:email,s0000244,false
166,167,21.0,1.0,1.0,554.84,2.0,2.0,0.0,0.0,0.85,1.48669506913499,0.0,-0.557591941490941,59.0,0.0,morning,mobile,credit,social_media,credit:social_media,s0000245,false
167,168,38.0,0.0,2.0,764.111,23.0,3.0,4.0,1.0,8.57,4.79574521559401,1.0,-0.999235290183407,57.0,0.0,evening,mobile,bank,email,bank:email,s0000246,false
168,169,29.0,0.0,3.0,539.391,49.0,4.0,5.907929173243901,0.0,1.93,1.2697170470886,3.0,-0.992684025993926,58.0,1.0,morning,desktop,credit,search_engine,credit:search_engine,s0000248,false
169,170,54.0,0.0,0.0,276.918,30.0,2.0,3.0,1.0,3.82,3.45956550795802,4.0,0.318010143122565,3.0,0.0,morning,mobile,credit,search_engine,credit:search_engine,s0000249,false
170,171,36.0,0.0,3.0,92.785,3.0,4.0,0.0,1.0,6.69,2.08439474470916,5.0,-0.90375538160073,20.0,1.0,afternoon,mobile,paypal,social_media,paypal:social_media,s0000250,false
171,172,31.109659366081377,0.0,3.0,878.027,24.0,0.0,6.0,0.0,0.52,1.19894763639919,6.0,-0.996424259638233,3.0,0.0,evening,mobile,paypal,ads,paypal:ads,s0000251,false
172,173,40.84969037640887,1.0,4.0,165.19,35.0,2.0,6.0,1.0,5.95,3.60324613376942,0.0,0.245034947282654,31.0,1.0,afternoon,desktop,paypal,ads,paypal:ads,s0000252,true
173,174,28.0,0.0,4.0,583.702,25.0,4.0,1.0,0.0,2.61,0.606113249397565,1.0,0.847873911923625,8.0,0.0,afternoon,desktop,bank,search_engine,bank:search_engine,s0000253,false
174,175,29.0,0.20005361896975013,7.0,484.6386409761108,40.0,1.4205014238656952,6.0,0.0,6.08,1.07437812986792,3.0,0.673439415701399,19.0,0.0,morning,tablet,bank,ads,bank:ads,s0000255,false
175,176,36.0,1.0,1.0,103.089,47.0,4.0,5.0,0.0,4.4,3.58279447449409,4.0,-0.527808769688321,66.0,0.0,evening,desktop,credit,ads,credit:search_engine,s0000256,false
176,177,28.86267921594874,0.0,2.0,241.953,42.0,2.0,1.0,1.0,1.9,1.40224852309564,0.0,0.767840021465166,31.0,1.0,evening,mobile,,social_media,credit:social_media,s0000259,true
177,178,18.0,1.0,1.0,640.451,39.0,3.0,5.0,1.0,3.69,0.431621149103707,1.0,-0.853722152808354,26.0,0.0,evening,mobile,credit,,credit:search_engine,,true
178,179,18.0,1.0,2.0,199.881,43.0,1.0,0.0,1.0,6.15,4.65183258212568,2.0,-0.994073457838214,63.0,1.0,afternoon,desktop,bank,social_media,bank:social_media,s0000261,false
179,180,26.09712897101984,0.0,6.0,601.616,10.0,1.0,1.0,1.0,6.8,4.21364841872704,4.0,0.906284146289004,52.0,1.0,morning,desktop,credit,,credit:email,s0000263,false
180,181,33.7505314217414,1.0,9.0,212.916,7.0,4.0,4.0,0.0,4.6,0.365147855317427,6.0,-0.672590573305983,37.0,0.0,evening,mobile,,,bank:social_media,s0000265,true
181,182,31.0,1.0,2.0,427.956,47.0,4.0,2.0,1.0,4.8,1.33438451992533,3.0,-0.977318949393797,12.0,1.0,evening,tablet,bank,email,bank:email,s0000269,false
182,183,22.0,1.0,4.0,833.512,30.0,2.0,2.0,0.0,3.68,1.99919306542064,0.0,0.729552617109838,33.0,1.0,afternoon,desktop,paypal,email,,s0000273,true
183,184,37.0,0.0,1.0,114.764,7.0,1.0,4.0,0.0,2.58,0.263768480007821,1.0,0.0924602224509568,50.0,0.0,morning,mobile,,email,cash:email,s0000274,true
184,185,31.0,0.0,5.0,53.592,37.0,2.0,4.0,1.0,4.4,5.57215403217776,2.0,0.163521665907879,41.0,1.0,evening,mobile,,ads,paypal:ads,s0000275,true
185,186,28.0,0.0,3.0,237.338,6.0,3.0,2.0,0.0,2.18,0.80170646398346,3.0,0.580281121701,65.0,0.0,evening,mobile,,email,cash:email,s0000276,false
186,187,22.0,0.0,3.0,498.074,14.0,2.0,4.0,0.0,4.7,1.56415198844218,5.0,0.567573876731829,63.0,0.0,morning,desktop,credit,search_engine,credit:search_engine,s0000278,false
187,188,53.0,1.0,0.0,37.996,47.0,2.0,4.0,1.0,3.39,4.30911492053538,6.0,0.857661088185595,26.0,1.0,afternoon,mobile,paypal,ads,paypal:ads,s0000279,true
188,189,32.8629477898255,1.0,1.75538349751323,157.194,4.0,3.0,3.0,1.0,9.77,0.345914969582651,0.0,0.2347361132624232,18.0,0.0,morning,desktop,cash,,cash:social_media,s0000280,false
189,190,52.0,0.0,4.0,86.175,22.0,4.0,9.0,1.0,0.23,2.85635202493909,2.0,-0.997180493299595,15.0,0.0,morning,desktop,bank,email,bank:email,s0000282,false
190,191,46.0,0.0,2.6467694005602698,210.988,34.0,1.0,1.0,0.0,5.93,4.16362449242645,3.0,-0.74784834812672,62.0,1.0,afternoon,mobile,cash,ads,cash:ads,s0000283,false
191,192,37.0,0.0,1.0,796.203,14.0,1.0,5.0,0.0,1.26,0.0304452243772342,4.0,0.248569236052946,41.0,0.0,evening,mobile,paypal,,paypal:search_engine,s0000284,true
192,193,18.0,1.0,2.0,985.629,14.0,2.0,2.0,1.0,4.48,0.69577386194064,5.0,-0.975743405034604,46.0,0.0,evening,desktop,cash,direct,cash:direct,s0000285,true
193,194,23.0,0.0,3.0,285.717,16.0,4.0,2.0,1.0,2.04,1.44794069323171,6.0,-0.164452963820046,60.0,1.0,morning,desktop,bank,,bank:search_engine,s0000286,false
194,195,34.0,1.0,4.0,775.037,40.0,1.0,2.0,1.0,8.44,1.42646500675926,0.0,-0.798431771338732,24.0,1.0,afternoon,desktop,cash,direct,cash:direct,s0000287,false
195,196,35.12555069430956,1.0,4.0,666.68,13.0,1.0,2.0,1.0,3.69,3.47638589085766,1.0,-0.614170207292715,8.0,1.0,evening,mobile,,social_media,cash:social_media,s0000288,false
196,197,39.0,1.0,3.0,411.827,25.0,4.0,3.0,0.0,0.18,0.635403835108173,6.0,-0.775892886032219,13.0,0.0,evening,tablet,cash,social_media,cash:social_media,s0000293,false
197,198,32.0,0.0,1.0,596.093,26.0,1.0,0.0,0.0,6.46,0.163101497756229,0.0,0.991619493699747,29.0,1.0,morning,mobile,credit,email,,s0000294,true
198,199,45.0,1.0,3.0,252.609,3.0,4.0,5.0,0.0,6.23,2.40186040266929,1.0,0.994665831729706,15.0,0.0,evening,mobile,bank,email,bank:email,s0000295,false
199,200,46.22727123433016,1.0,2.0,391.479,12.0,1.0,5.0,1.0,4.2,3.2188758248682,4.0,0.239950869610958,25.0,0.0,evening,mobile,bank,ads,bank:ads,s0000298,true
200,201,60.0,1.0,6.0,749.417,14.0,4.0,4.0,0.0,6.73,1.5313053728701,5.0,-0.712863769226106,1.0,0.0,morning,desktop,cash,direct,paypal:direct,s0000299,false
201,202,35.124482950838036,0.0,5.0,995.541,37.0,1.0,3.0,1.0,5.12,3.22191883275313,6.0,-0.12430315263490099,14.0,1.0,evening,desktop,bank,search_engine,bank:ads,s0000300,false
202,203,45.0,1.0,1.0,559.567,37.0,2.0,1.0,0.0,5.39,1.23727537018305,0.0,-0.322974721692562,26.0,0.0,afternoon,mobile,paypal,ads,paypal:ads,s0000301,true
203,204,18.0,1.0,2.0,111.928,34.0,2.0,5.0,1.0,13.41,3.83055002897825,1.0,-0.0649174017034733,42.0,0.0,morning,mobile,cash,search_engine,cash:search_engine,s0000302,true
204,205,22.750840200022328,1.0,4.0,982.432,8.0,1.0,3.0,1.0,3.77,1.21057230826973,2.0,-0.921715513848682,14.0,0.0,morning,desktop,,direct,credit:direct,s0000303,false
205,206,55.0,1.0,5.0,61.239,25.0,3.0,5.0,0.0,6.52,0.392421982275074,3.0,-0.257635229993637,41.0,0.0,evening,mobile,credit,email,credit:email,s0000304,true
206,207,41.0,1.0,1.0,242.486,19.0,2.0,5.0,0.0,3.56,1.11653823935144,4.0,0.786470756588315,26.0,0.0,morning,mobile,paypal,email,credit:email,s0000305,true
207,208,41.0,0.0,4.0,816.903,46.0,0.0,7.0,0.0,1.42,0.0483628190695148,0.0,0.985653461975643,19.0,0.0,evening,desktop,credit,email,credit:email,s0000308,false
208,209,34.40511974356691,1.0,3.0,969.757,28.0,0.0,1.0,0.0,4.26,1.83629173441649,2.0,-0.451382260050923,29.0,1.0,afternoon,desktop,paypal,ads,paypal:ads,s0000310,
209,210,29.0,1.0,2.0,815.218,13.0,3.0,3.0,1.0,0.04,4.72894140350512,3.0,0.965561180139734,60.0,0.0,evening,desktop,paypal,direct,paypal:direct,s0000311,false
210,211,20.0,1.0,5.0,940.165,21.0,3.0,2.0,1.0,1.87,0.194081210556785,5.0,0.922954189594688,39.0,1.0,evening,mobile,,social_media,credit:social_media,s0000313,true
211,212,27.0,1.0,0.0,641.417,11.0,3.0,2.0,1.0,1.16,2.3883518269652613,6.0,-0.880425407030419,41.0,0.0,evening,mobile,paypal,email,paypal:email,s0000314,true
212,213,19.0,1.0,2.0,905.628,4.0,1.0,5.0,1.0,4.19,5.43117631633591,0.0,0.0471667030879375,20.0,0.0,morning,tablet,paypal,search_engine,paypal:search_engine,s0000315,false
213,214,22.0,1.0,1.0,364.373,39.0,1.0,1.0,0.5718686386761447,3.3,3.84801775770524,1.0,0.984304466574852,61.0,1.0,afternoon,desktop,bank,ads,bank:ads,s0000316,false
214,215,23.0,0.0,1.0,268.95,19.0,1.0,6.0,0.0,3.32,0.609065998363251,2.0,0.693471761453179,61.0,0.0,morning,desktop,,email,bank:email,,false
215,216,59.0,1.0,5.0,859.644,10.0,0.0,25.0,1.0,7.17,1.41726999792708,2.907766773544012,-0.592460923733397,30.0,0.0,morning,tablet,,search_engine,cash:search_engine,s0000318,true
216,217,20.0,1.0,5.0,372.329,21.0,4.0,5.0,1.0,7.18,3.85818917645412,4.0,0.965199228247166,13.0,0.0,morning,desktop,paypal,,paypal:search_engine,s0000319,false
217,218,22.0,0.0,0.0,3533.066026360061,40.0,0.0,3.0,1.0,5.47,2.53939840499046,6.0,-0.820591475518706,34.0,0.0,afternoon,desktop,cash,search_engine,cash:search_engine,s0000321,true
218,219,18.0,0.0,2.0,55.934,33.0,0.0,1.0,0.0,3.28,0.491249893052004,1.0,0.0341415728267748,24.0,1.0,afternoon,desktop,paypal,ads,paypal:ads,s0000323,false
219,220,18.0,0.0,5.0,642.274,39.0,3.0,0.0,1.0,5.12,4.3115695401131,2.0,-0.901995644074441,46.0,1.0,evening,mobile,bank,search_engine,bank:search_engine,s0000324,true
220,221,46.0,1.0,1.0,964.268,36.0,0.0,1.0,0.0,3.89,0.237074623114886,3.0,-0.162643593875909,4.0,1.0,evening,desktop,credit,direct,credit:direct,s0000325,false
221,222,18.0,0.0,3.0,638.433,46.0,4.0,3.0,0.1747865049103226,2.29,3.97091696804396,4.0,-0.790105328129368,49.0,1.0,evening,desktop,cash,search_engine,cash:search_engine,s0000326,true
222,223,44.0,1.0,0.0,104.245,22.0,2.0,3.0,1.0,4.14,1.80514422759974,5.0,-0.472210166821738,61.0,1.0,evening,mobile,cash,social_media,cash:social_media,s0000327,false
223,224,42.0,0.0,4.233169299183478,616.5147223799981,40.0,3.0,5.0,1.0,1.97,0.571278390107417,2.0,-0.983493571059482,60.0,0.0,morning,mobile,cash,ads,cash:ads,s0000331,false
224,225,20.0,1.0,0.0,19.995,12.0,1.0,3.0,1.0,8.95,0.335172379362114,3.0,0.896068925894641,9.0,0.0,morning,mobile,paypal,email,paypal:email,s0000332,false
225,226,40.0,0.0,2.0,411.826,30.321792086515867,4.0,3.0,0.0,5.55,1.06147771887349,4.0,-0.77585783679776,26.0,0.0,evening,mobile,bank,email,bank:email,s0000333,true
226,227,50.0,1.0,3.0,374.42,26.0,3.0,1.0,1.0,6.69,2.10234630969548,5.0,0.928382890469592,40.0,1.0,afternoon,tablet,credit,email,credit:email,s0000334,true
227,228,30.0,0.0,3.0,826.944,31.0,4.0,21.0,1.0,6.0,4.51870470955316,6.0,0.925576813029825,33.0,0.0,evening,desktop,cash,ads,cash:ads,s0000335,true
228,229,31.550513500618163,0.0,3.0,798.204,31.0,0.0,5.0,0.0,6.39,2.10234630969548,0.0,0.354490865140862,25.0,0.0,evening,desktop,paypal,ads,credit:ads,s0000336,true
229,230,48.0,1.0,3.0,224.556,18.0,1.0,2.0,1.0,2.59,1.68782404980218,1.0,-0.0909115835328448,31.0,1.0,morning,desktop,paypal,,paypal:social_media,s0000337,true
230,231,65.0,0.0,5.0,136.498,33.0,2.0,1.0,0.0,7.32,0.772124171522018,2.0,0.963568059491324,55.0,1.0,evening,mobile,bank,direct,bank:direct,s0000338,false
231,232,63.0,1.0,5.0,576.516,47.0,3.0,6.0,0.0,9.33,3.39616306498102,3.0,0.575111249409378,2.0,0.0,evening,desktop,credit,search_engine,credit:search_engine,s0000339,false
232,233,30.0,0.0,0.0,841.17,22.0,3.0,1.0,0.0,0.0,1.89433726551071,4.0,0.382243673639115,23.0,0.0,morning,desktop,bank,search_engine,bank:search_engine,s0000340,false
233,234,34.0,1.0,5.0,804.212,2.0,3.0,1.0,1.0,9.3,2.53975031490261,5.0,0.64126620142097,68.0,0.0,morning,desktop,credit,direct,credit:direct,s0000341,false
234,235,25.0,1.0,4.0,574.44,6.0,2.0,3.0,0.0,8.39,2.27315551440028,2.0,0.47714817980924,19.0,1.0,morning,tablet,credit,direct,credit:direct,,false
235,236,22.0,1.0,3.0,681.059,12.0,4.0,3.0,0.0,6.54,1.09639345677583,3.0,0.137066416102416,31.0,0.0,evening,desktop,bank,search_engine,bank:search_engine,s0000346,true
236,237,48.0,1.0,2.0,89.623,34.0,3.0,4.0,0.0,6.18,4.46881851977234,4.0,-0.964654669341295,10.0,0.0,morning,mobile,paypal,ads,paypal:ads,s0000347,false
237,238,18.0,0.0,6.0,126.507,9.0,4.0,7.0,0.0,0.88,1.52812506024203,5.0,0.677958107922388,49.0,0.0,morning,mobile,cash,direct,bank:direct,s0000348,true
238,239,65.0,0.0,1.0,531.678,33.0,2.0,2.0,1.0,1.53,0.505463183514805,0.0,-0.953104273868717,56.0,0.0,morning,mobile,cash,search_engine,cash:search_engine,s0000350,false
239,240,48.0,1.0,2.0,690.494,26.0,2.0,3.0,0.0,3.19,1.18757579832687,2.0,0.614432076032878,49.0,0.0,afternoon,mobile,paypal,social_media,paypal:social_media,s0000352,true
240,241,38.0,1.0,3.0,546.999,9.0,2.0,3.0,0.0,4.89,2.23473891535969,3.0,-0.855798895338685,54.0,1.0,morning,desktop,paypal,email,paypal:email,s0000353,false
241,242,24.108229760826713,1.0,3.0,949.808,46.0,3.0,2.0,0.0,12.32,4.87482472400547,3.715321340670988,0.59716656546025,33.0,0.0,morning,desktop,,direct,bank:direct,s0000354,true
242,243,28.0,1.0,2.0,816.686,48.0,0.0,5.0,1.0,7.75,2.23004260370248,2.664060591514713,0.983547129630652,41.0,0.0,evening,mobile,paypal,,paypal:social_media,s0000355,true
243,244,36.0,0.0,4.0,618.103,9.0,4.0,5.0,0.0,4.51,2.5299872090438,6.0,0.216730030387073,56.0,0.0,evening,mobile,credit,direct,credit:direct,s0000356,false
244,245,28.0,0.0,4.0,492.765,10.0,2.0,2.0,0.0,2.93,0.959158109119348,0.0,0.782393955674875,60.0,0.0,morning,tablet,bank,ads,bank:ads,s0000357,false
245,246,31.0,0.0,2.0,20.35,35.0,1.0,8.0,0.0,1.97,4.89783979995091,1.0,0.904649083023482,23.0,0.0,morning,desktop,credit,,credit:social_media,s0000358,false
246,247,40.834873601773836,1.0,3.0,501.264,28.0,3.0,1.0,0.0,1.38,0.564694704840979,2.0,0.413535633021807,60.0,1.0,afternoon,desktop,cash,social_media,cash:social_media,s0000359,false
247,248,18.0,0.0,4.0,511.526,49.0,2.0,6.0,1.0,0.62,2.9831850251555,4.0,-0.143282382670733,4.0,0.0,afternoon,mobile,credit,search_engine,credit:search_engine,s0000361,false
248,249,30.0,0.0,1.0,409.395,32.0,3.0,3.0,1.0,6.91,1.43636363831428,5.0,-0.683843956175191,69.0,0.0,evening,desktop,bank,direct,bank:direct,s0000362,false
249,250,23.0,0.0,5.0,262.3269556435111,22.0,4.0,0.0,1.0,4.61,1.70437937139476,1.0,0.998673175357934,25.0,1.0,morning,mobile,cash,search_engine,cash:search_engine,s0000365,true
250,251,34.0,0.0,1.0,706.088,5.0,0.0,3.0,0.0,0.17,1.07397294425104,2.0,0.999084345651968,45.0,0.0,morning,desktop,cash,,cash:social_media,s0000366,true
251,252,28.0,0.0,3.0,662.28,90.0,1.0,3.0,1.0,1.95,3.46474143401338,3.0,-0.78690579082967,40.0,1.0,evening,mobile,,,cash:email,s0000367,true
252,253,31.0,1.0,1.0,603.9212134772808,20.0,3.0,5.0,0.0,3.96,0.447733681447821,5.0,0.999191221224736,26.0,0.0,morning,mobile,,ads,paypal:ads,s0000369,true
253,254,40.0,0.0,2.0,889.319,15.0,2.0,5.0,1.0,2.65,2.25012111910756,6.0,-0.757105704413567,47.0,0.0,afternoon,desktop,cash,search_engine,cash:search_engine,s0000370,true
254,255,23.0,0.0,2.0,927.275,10.0,1.0,3.0,1.0,5.83,4.14438657715485,0.0,0.948920059404185,38.0,1.0,afternoon,desktop,paypal,ads,paypal:ads,s0000371,true
255,256,29.0,0.0,1.0,616.433,4.0,1.0,3.0,0.0,2.29,2.35462786685894,1.0,0.306240639121853,60.0,0.0,afternoon,desktop,,social_media,paypal:social_media,s0000372,false
256,257,33.0,1.0,2.0,332.445,8.0,3.0,1.0,1.0,1.96,5.15177322509012,2.0,-0.371281928536978,10.0,1.0,evening,desktop,bank,social_media,bank:social_media,s0000373,false
257,258,33.0,0.0,3.9565570303846256,89.604,11.0,4.0,2.0,1.0,1.36,2.65599320696203,2.8846115464197477,-0.964932289034807,67.0,0.0,morning,desktop,credit,direct,credit:direct,s0000374,false
258,259,41.0,0.0,4.0,88.828,35.0,1.0,1.0,0.0,1.52,1.93944639557207,4.0,-0.975348846353522,18.0,1.0,afternoon,desktop,paypal,direct,paypal:direct,s0000375,false
259,260,54.0,1.0,3.0,62.792,15.0,4.0,1.0,0.0,9.04,1.73819294542883,0.0,-0.339938771308575,12.0,1.0,afternoon,mobile,,,paypal:search_engine,s0000378,false
260,261,24.0,0.0,3.0,585.984,12.0,3.0,4.0,0.0,1.27,1.53465297459096,1.0,0.908106660664915,57.0,0.0,evening,mobile,cash,search_engine,cash:search_engine,s0000379,false
261,262,21.17426671212086,1.0,0.0,70.179,29.0,2.0,5.0,0.0,1.94,3.83872743502594,4.0,-0.686918770291505,41.0,0.0,afternoon,desktop,paypal,email,paypal:email,s0000382,true
262,263,42.03386046656579,1.0,3.0,434.631,35.0,1.0,0.0,1.0,2.77,1.04659143959114,5.0,-0.834141574402865,56.0,1.0,morning,desktop,,social_media,cash:social_media,s0000383,false
263,264,36.369299331180656,1.0,1.0,818.487,14.0,3.0,5.0,0.0,1.15,0.267592906673803,6.0,0.996673098601767,37.0,0.0,evening,desktop,cash,ads,cash:ads,s0000384,true
264,265,29.0,1.0,2.0,907.764,47.0,2.0,2.0,0.0,6.89,0.29818879797456,1.0,0.165091591033273,64.0,0.0,,mobile,cash,email,cash:email,s0000386,false
265,266,31.0,1.0,5.0,602.113,44.0,1.0,11.0,0.0,6.73,2.7232519158870403,2.0,0.894269828051513,1.0,0.0,evening,mobile,cash,ads,cash:ads,s0000387,
266,267,21.0,0.0,5.0,179.277,32.0,4.0,2.0,1.0,6.46,4.00747966450845,3.0,-0.509888673926745,10.0,1.0,morning,desktop,,ads,paypal:ads,s0000388,false
267,268,44.0,0.0,2.7486798013627993,979.802,37.0,2.0,2.0,0.0,4.86,5.8122617724186,4.0,-0.855424207378865,66.0,0.0,afternoon,mobile,,ads,bank:ads,s0000389,false
268,269,31.0,1.0,3.0,79.808,24.0,1.0,5.0,0.0,4.28,2.48076864544067,5.0,-0.961438313370056,68.0,0.0,evening,mobile,,search_engine,credit:search_engine,s0000390,false
269,270,26.43711143008816,0.0,2.0,64.805,19.0,4.0,7.0,0.0,12.99,2.91501707447392,0.0,-0.442769525779194,29.0,0.0,evening,mobile,bank,email,bank:email,s0000392,true
270,271,38.06750543300104,1.0,5.0,554.505,26.0,0.0,2.0,1.0,3.73,1.68496200638719,1.0,-0.572943850909534,54.0,1.0,evening,desktop,cash,search_engine,cash:search_engine,s0000393,false
271,272,39.0,1.0,4.0,960.737,2.0,2.0,4.0,1.0,3.08,0.130701264800688,2.0,0.0327914537406511,22.0,0.0,afternoon,tablet,paypal,social_media,paypal:social_media,s0000394,false
272,273,41.0,1.0,4.0,79.107,20.0,2.0,4.0,1.0,4.12,1.27971898690704,3.0,-0.95000149324315,42.0,1.0,evening,mobile,cash,,cash:email,s0000395,true
273,274,36.0,1.0,3.0,828.827,39.0,3.0,4.0,0.0,11.52,1.8640044158066,5.0,0.88098753556156,1.0,0.0,afternoon,desktop,,search_engine,paypal:search_engine,s0000397,false
274,275,33.0,0.0,2.0,916.134,16.0,2.0,3.0,0.0,3.15,3.36126155180869,6.0,0.58983207572257,53.0,0.0,morning,mobile,,email,credit:email,s0000398,false
275,276,27.0,1.0,1.0,471.169,34.0,4.0,3.0,1.0,1.04,2.7892341833933885,0.0,0.864077266907335,42.0,0.0,afternoon,desktop,credit,,credit:direct,s0000399,true
276,277,35.62753796746367,1.0,4.0,452.731,16.0,3.0,0.0,1.0,4.36,2.98768227797006,2.0,0.0189798537849826,47.0,1.0,afternoon,mobile,bank,social_media,bank:social_media,s0000401,true
277,278,35.962160156745,1.0,6.0,911.377,27.0,2.0,4.0,1.0,14.58,0.181913556260628,3.0,0.358418320542318,53.0,1.0,afternoon,desktop,bank,social_media,bank:social_media,s0000402,false
